epoch,loss,accuracy,val_loss,val_accuracy
1,2.2687222957611084,0.15121255815029144,2.1944751739501953,0.1599999964237213
2,1.9703774452209473,0.24821683764457703,1.6792380809783936,0.33714285492897034
3,1.4521796703338623,0.40513551235198975,1.1977181434631348,0.6342856884002686
4,1.0276238918304443,0.5791726112365723,0.8163002133369446,0.7028571367263794
5,0.906879186630249,0.6447931528091431,0.8248991966247559,0.691428542137146
6,0.749389111995697,0.7232524752616882,0.6381481289863586,0.7428571581840515
7,0.6261461973190308,0.7546362280845642,0.4223950505256653,0.8514285683631897
8,0.558739960193634,0.788873016834259,0.5048626661300659,0.8399999737739563
9,0.5398572683334351,0.8145506381988525,0.5137963891029358,0.8342857360839844
10,0.4768840968608856,0.8330955505371094,0.35267576575279236,0.8742856979370117
11,0.4593297839164734,0.835948646068573,0.4333619475364685,0.8342857360839844
12,0.5072639584541321,0.8059914112091064,0.5245540738105774,0.822857141494751
13,0.5151816010475159,0.8216832876205444,0.3789629638195038,0.8742856979370117
14,0.4385646879673004,0.8416547775268555,0.5943896770477295,0.7599999904632568
15,0.43510866165161133,0.8430812954902649,0.4501941502094269,0.8399999737739563
16,0.432443231344223,0.8487874269485474,0.4249265789985657,0.8514285683631897
17,0.3833065330982208,0.8587731719017029,0.3234444260597229,0.8914285898208618
18,0.435506135225296,0.8530670404434204,0.3792874217033386,0.8628571629524231
19,0.43347713351249695,0.8445078730583191,0.3553764820098877,0.8742856979370117
20,0.36207151412963867,0.8744650483131409,0.3234713077545166,0.8914285898208618
21,0.41147541999816895,0.8430812954902649,0.3355802595615387,0.8799999952316284
22,0.30445900559425354,0.8887304067611694,0.35052627325057983,0.8514285683631897
23,0.2987120449542999,0.8972895741462708,0.3680253326892853,0.868571400642395
24,0.30982398986816406,0.8915834426879883,0.33392438292503357,0.8799999952316284
25,0.36146974563598633,0.8815976977348328,0.38309362530708313,0.8628571629524231
26,0.3264222741127014,0.8901569247245789,0.3145129978656769,0.9028571248054504
27,0.286623477935791,0.8887304067611694,0.31822606921195984,0.8914285898208618
28,0.3092440962791443,0.8944365382194519,0.3136492073535919,0.8857142925262451
29,0.291952520608902,0.8958630561828613,0.3820652961730957,0.8914285898208618
30,0.29005488753318787,0.9001426696777344,0.26224595308303833,0.9028571248054504
31,0.24052293598651886,0.9258202314376831,0.25252318382263184,0.9257143139839172
32,0.21738195419311523,0.9315263628959656,0.2418500781059265,0.9200000166893005
33,0.23532378673553467,0.9144079685211182,0.2868236303329468,0.9028571248054504
34,0.19123774766921997,0.9329529404640198,0.30159470438957214,0.8914285898208618
35,0.225209578871727,0.9286733269691467,0.34492290019989014,0.8914285898208618
36,0.2577708065509796,0.8944365382194519,0.27975305914878845,0.8914285898208618
37,0.2839714288711548,0.8930099606513977,0.24081067740917206,0.9257143139839172
38,0.22955873608589172,0.9286733269691467,0.25587892532348633,0.8914285898208618
39,0.27159953117370605,0.9058488011360168,0.23195050656795502,0.9028571248054504
40,0.20164796710014343,0.9372325539588928,0.26116493344306946,0.9085714221000671
41,0.18925990164279938,0.9415121078491211,0.2613160014152527,0.9085714221000671
42,0.2437416911125183,0.9144079685211182,0.27653416991233826,0.9085714221000671
43,0.22904977202415466,0.9286733269691467,0.217865988612175,0.9200000166893005
44,0.21411322057247162,0.9258202314376831,0.187443345785141,0.9200000166893005
45,0.1887737512588501,0.9343794584274292,0.2981770932674408,0.8971428275108337
46,0.15558207035064697,0.9472182393074036,0.2768489420413971,0.9085714221000671
47,0.20920196175575256,0.9386590719223022,0.25392866134643555,0.9085714221000671
48,0.17799833416938782,0.9329529404640198,0.3004170060157776,0.9085714221000671
49,0.2213926911354065,0.9286733269691467,0.22676792740821838,0.9028571248054504
50,0.14121899008750916,0.9586305022239685,0.30280762910842896,0.9028571248054504
51,0.10738980025053024,0.964336633682251,0.2659766376018524,0.9257143139839172
52,0.13561169803142548,0.9500713348388672,0.19864870607852936,0.9257143139839172
53,0.1174551472067833,0.952924370765686,0.2838835120201111,0.9028571248054504
54,0.12607678771018982,0.9657632112503052,0.36345526576042175,0.8914285898208618
