epoch,loss,accuracy,val_loss,val_accuracy
1,2.1338613033294678,0.20000000298023224,1.8792781829833984,0.3920454680919647
2,1.7616779804229736,0.3471428453922272,1.5218380689620972,0.4943181872367859
3,1.3487876653671265,0.5342857241630554,1.0995936393737793,0.5965909361839294
4,0.9830077290534973,0.6528571248054504,0.8184597492218018,0.7272727489471436
5,0.7629860043525696,0.7114285826683044,0.7004764080047607,0.7386363744735718
6,0.6807847619056702,0.7528571486473083,0.6392667293548584,0.7613636255264282
7,0.5768391489982605,0.8014285564422607,0.6657590270042419,0.7386363744735718
8,0.5253638625144958,0.808571457862854,0.5484089255332947,0.8125
9,0.47076407074928284,0.8428571224212646,0.48951491713523865,0.8295454382896423
10,0.4401085078716278,0.8485714197158813,0.46252819895744324,0.8352272510528564
11,0.4382341802120209,0.8357142806053162,0.5135965943336487,0.8125
12,0.40818965435028076,0.8442857265472412,0.5760200023651123,0.7897727489471436
13,0.3903185725212097,0.8528571724891663,0.45988738536834717,0.8465909361839294
14,0.3689878582954407,0.8657143115997314,0.4359809160232544,0.8693181872367859
15,0.3716382682323456,0.8628571629524231,0.45408907532691956,0.8352272510528564
16,0.35017824172973633,0.8799999952316284,0.4379885792732239,0.8522727489471436
17,0.3163856267929077,0.8700000047683716,0.40833762288093567,0.8693181872367859
18,0.32930445671081543,0.8799999952316284,0.4862050712108612,0.8522727489471436
19,0.28575900197029114,0.8871428370475769,0.42640018463134766,0.8636363744735718
20,0.36458876729011536,0.8671428561210632,0.413194864988327,0.8863636255264282
21,0.29432159662246704,0.9028571248054504,0.4031875729560852,0.8352272510528564
22,0.29654908180236816,0.8914285898208618,0.3584127724170685,0.9090909361839294
23,0.25511008501052856,0.9014285802841187,0.40744420886039734,0.8522727489471436
24,0.262444406747818,0.9057142734527588,0.37072649598121643,0.8977272510528564
25,0.25331205129623413,0.9100000262260437,0.35523393750190735,0.8977272510528564
26,0.2597326338291168,0.904285728931427,0.34873318672180176,0.9034090638160706
27,0.2533778250217438,0.9057142734527588,0.3593864440917969,0.8806818127632141
28,0.22005580365657806,0.918571412563324,0.35204046964645386,0.8920454382896423
29,0.21812905371189117,0.9300000071525574,0.3156803846359253,0.9204545617103577
30,0.2133573442697525,0.927142858505249,0.3329729735851288,0.9204545617103577
31,0.1971602886915207,0.9342857003211975,0.36829817295074463,0.8863636255264282
32,0.22910936176776886,0.904285728931427,0.3698982298374176,0.9090909361839294
33,0.21376395225524902,0.9242857098579407,0.3224453330039978,0.9090909361839294
34,0.1765890121459961,0.9328571557998657,0.3295191526412964,0.9090909361839294
35,0.1945081502199173,0.927142858505249,0.3299175500869751,0.8920454382896423
36,0.19871501624584198,0.918571412563324,0.34072133898735046,0.8920454382896423
37,0.1868407130241394,0.9314285516738892,0.3788316547870636,0.8636363744735718
38,0.1947317123413086,0.9342857003211975,0.4137800335884094,0.875
39,0.16218669712543488,0.9485714435577393,0.3565528392791748,0.9034090638160706
