epoch,loss,accuracy,val_loss,val_accuracy
1,1.6323952674865723,0.4607703387737274,1.8737363815307617,0.33142855763435364
2,1.0763813257217407,0.609129786491394,1.7674806118011475,0.2914285659790039
3,0.8910208940505981,0.6733238101005554,1.554463267326355,0.4171428680419922
4,0.7533803582191467,0.7132667899131775,1.2627899646759033,0.5314285755157471
5,0.7011716365814209,0.7417974472045898,1.0770560503005981,0.6228571534156799
6,0.6670741438865662,0.7532097101211548,0.8295917510986328,0.7028571367263794
7,0.5932236909866333,0.788873016834259,0.7592353820800781,0.7257142663002014
8,0.5295702219009399,0.8031383752822876,0.7420559525489807,0.7314285635948181
9,0.48693302273750305,0.8116976022720337,0.7907688021659851,0.691428542137146
10,0.46042680740356445,0.8074179887771606,1.0592399835586548,0.691428542137146
11,0.41677409410476685,0.8616262674331665,0.7289860844612122,0.7485714554786682
12,0.3881579637527466,0.8544935584068298,1.1194570064544678,0.6800000071525574
13,0.36130014061927795,0.871612012386322,1.181123971939087,0.6800000071525574
14,0.3661937117576599,0.8687589168548584,1.331146001815796,0.6857143044471741
15,0.33042705059051514,0.8744650483131409,1.5700932741165161,0.6628571152687073
16,0.27129581570625305,0.8972895741462708,0.9278536438941956,0.7428571581840515
17,0.2915119528770447,0.8901569247245789,0.8679246306419373,0.7428571581840515
18,0.2437065690755844,0.9101284146308899,0.46942079067230225,0.8399999737739563
19,0.2520070970058441,0.9072753190994263,0.8651173710823059,0.7428571581840515
20,0.25325894355773926,0.9058488011360168,1.8397494554519653,0.6342856884002686
21,0.25163015723228455,0.9087018370628357,1.4091362953186035,0.6742857098579407
22,0.24326828122138977,0.9029957056045532,0.7009393572807312,0.7885714173316956
23,0.20279662311077118,0.9286733269691467,0.6666992902755737,0.7885714173316956
24,0.21968404948711395,0.9229671955108643,0.9023136496543884,0.7542856931686401
25,0.2129664570093155,0.9300998449325562,0.8348944783210754,0.7599999904632568
26,0.21338319778442383,0.9358059763908386,1.9958319664001465,0.6342856884002686
27,0.17975370585918427,0.9358059763908386,1.1861598491668701,0.7028571367263794
28,0.22170425951480865,0.9129814505577087,1.427627682685852,0.6571428775787354
