epoch,loss,accuracy,val_loss,val_accuracy
1,2.258805513381958,0.1711840182542801,2.14961838722229,0.23999999463558197
2,1.9985884428024292,0.2610556483268738,1.8247634172439575,0.2514285743236542
3,1.7898093461990356,0.3038516342639923,1.6379729509353638,0.34857141971588135
4,1.6602708101272583,0.3338088393211365,1.4875819683074951,0.49142858386039734
5,1.4663063287734985,0.4336661994457245,1.3617775440216064,0.5028571486473083
6,1.3815057277679443,0.4436519145965576,1.2192445993423462,0.5942857265472412
7,1.250474214553833,0.48930099606513977,1.124685525894165,0.5885714292526245
8,1.1627628803253174,0.5206847190856934,1.0648776292800903,0.6228571534156799
9,1.0850296020507812,0.6019971370697021,1.0298110246658325,0.6342856884002686
10,1.0320016145706177,0.5677603483200073,0.9192555546760559,0.6628571152687073
11,0.9607846140861511,0.6276747584342957,0.8664720058441162,0.6742857098579407
12,0.8910669684410095,0.6547788977622986,0.8407054543495178,0.6857143044471741
13,0.8637323379516602,0.6947218179702759,0.788257896900177,0.7257142663002014
14,0.8730621337890625,0.651925802230835,0.7998267412185669,0.7200000286102295
15,0.78520268201828,0.703281044960022,0.7451898455619812,0.7200000286102295
16,0.7478348016738892,0.7261055707931519,0.7466161847114563,0.7257142663002014
17,0.6845768690109253,0.7375178337097168,0.6834883093833923,0.7485714554786682
18,0.6815088391304016,0.7460770606994629,0.6904392242431641,0.7542856931686401
19,0.6829325556755066,0.7560627460479736,0.6797322034835815,0.7657142877578735
20,0.6449540853500366,0.7560627460479736,0.6611235737800598,0.7599999904632568
21,0.6244118809700012,0.7746077179908752,0.6190889477729797,0.7657142877578735
22,0.575054407119751,0.8031383752822876,0.6101230978965759,0.7771428823471069
23,0.5974133014678955,0.7845934629440308,0.5805606245994568,0.800000011920929
24,0.5624724626541138,0.7902995944023132,0.6006736755371094,0.7885714173316956
25,0.5415051579475403,0.8145506381988525,0.6225138902664185,0.7714285850524902
26,0.5665143728256226,0.7945791482925415,0.6391100287437439,0.7771428823471069
27,0.5059758424758911,0.8188302516937256,0.5529168844223022,0.800000011920929
28,0.5170261263847351,0.8145506381988525,0.5708312392234802,0.8114285469055176
29,0.5070337057113647,0.8059914112091064,0.565397322177887,0.7542856931686401
30,0.4989365339279175,0.8174037337303162,0.5337092876434326,0.8114285469055176
31,0.500012993812561,0.8174037337303162,0.5259767770767212,0.8171428442001343
32,0.4522784352302551,0.8316690325737,0.5314918160438538,0.8057143092155457
33,0.4933309257030487,0.8231098651885986,0.5754202008247375,0.800000011920929
34,0.473054975271225,0.8074179887771606,0.5182330012321472,0.8057143092155457
35,0.47022005915641785,0.8245363831520081,0.569001317024231,0.7885714173316956
36,0.41811832785606384,0.8587731719017029,0.5502644181251526,0.800000011920929
37,0.452567458152771,0.8231098651885986,0.5424667000770569,0.7942857146263123
38,0.4252067804336548,0.8544935584068298,0.5186617374420166,0.7942857146263123
39,0.43736279010772705,0.8459343910217285,0.5389466881752014,0.7828571200370789
40,0.40472254157066345,0.8587731719017029,0.5465338826179504,0.7828571200370789
41,0.393501877784729,0.8616262674331665,0.6208208203315735,0.7942857146263123
42,0.40586188435554504,0.8573466539382935,0.5245446562767029,0.7885714173316956
43,0.3964475095272064,0.8416547775268555,0.5016189813613892,0.7942857146263123
44,0.38212844729423523,0.851640522480011,0.49386125802993774,0.800000011920929
45,0.4038064479827881,0.8502140045166016,0.5708841681480408,0.7942857146263123
46,0.4372514486312866,0.8430812954902649,0.5879854559898376,0.7885714173316956
47,0.393436461687088,0.8587731719017029,0.5563881993293762,0.7828571200370789
48,0.36725232005119324,0.8616262674331665,0.5747703909873962,0.7828571200370789
49,0.382753849029541,0.8473609089851379,0.6280059218406677,0.7828571200370789
50,0.37580007314682007,0.8601996898651123,0.5572665929794312,0.7714285850524902
51,0.35605695843696594,0.8630527853965759,0.4969175159931183,0.7828571200370789
52,0.3629884123802185,0.8687589168548584,0.523249626159668,0.7942857146263123
53,0.32831642031669617,0.8801711797714233,0.5644301176071167,0.7885714173316956
54,0.35195526480674744,0.8601996898651123,0.5683229565620422,0.7885714173316956
