epoch,loss,accuracy,val_loss,val_accuracy
1,1.430849313735962,0.5007132887840271,0.9514877796173096,0.6285714507102966
2,0.7980623841285706,0.7061340808868408,0.6660737991333008,0.7485714554786682
3,0.5934253334999084,0.7931526303291321,0.5539016127586365,0.8114285469055176
4,0.48230820894241333,0.8273894190788269,0.5076392292976379,0.8114285469055176
5,0.413080632686615,0.8487874269485474,0.48108088970184326,0.8057143092155457
6,0.3669716715812683,0.8630527853965759,0.4675864577293396,0.800000011920929
7,0.3348493278026581,0.8744650483131409,0.4648962914943695,0.8114285469055176
8,0.3102112114429474,0.8873038291931152,0.45108944177627563,0.822857141494751
9,0.295572429895401,0.8887304067611694,0.43432560563087463,0.822857141494751
10,0.2850578725337982,0.8958630561828613,0.4178175926208496,0.8399999737739563
11,0.28640106320381165,0.8930099606513977,0.35565081238746643,0.8628571629524231
12,0.28272709250450134,0.8930099606513977,0.32328227162361145,0.8971428275108337
13,0.28982144594192505,0.8958630561828613,0.34868958592414856,0.8914285898208618
14,0.2686693072319031,0.9029957056045532,0.3024246096611023,0.9028571248054504
15,0.2297353893518448,0.9158345460891724,0.2844906449317932,0.9142857193946838
16,0.22541365027427673,0.9201140999794006,0.3120986223220825,0.9085714221000671
17,0.23888537287712097,0.9115549325942993,0.3181394636631012,0.9085714221000671
18,0.2406950294971466,0.9087018370628357,0.2999074161052704,0.9028571248054504
19,0.23226895928382874,0.9115549325942993,0.28277572989463806,0.9085714221000671
20,0.20168831944465637,0.9243937134742737,0.2689262926578522,0.9200000166893005
21,0.1819702386856079,0.9343794584274292,0.25433626770973206,0.9200000166893005
22,0.16812479496002197,0.9386590719223022,0.24349291622638702,0.9257143139839172
23,0.16770395636558533,0.9415121078491211,0.2504904866218567,0.9257143139839172
24,0.17680597305297852,0.9258202314376831,0.26168763637542725,0.9142857193946838
25,0.17632576823234558,0.9300998449325562,0.2652360498905182,0.9142857193946838
26,0.164784774184227,0.9358059763908386,0.2528727948665619,0.9200000166893005
27,0.16709057986736298,0.9372325539588928,0.2780279219150543,0.9028571248054504
28,0.17163564264774323,0.9329529404640198,0.29131704568862915,0.9085714221000671
29,0.15762543678283691,0.9372325539588928,0.27398815751075745,0.9028571248054504
30,0.13510505855083466,0.9500713348388672,0.26358962059020996,0.9028571248054504
31,0.1435490846633911,0.9415121078491211,0.29979732632637024,0.9028571248054504
32,0.13760672509670258,0.9486448168754578,0.2990918755531311,0.9085714221000671
