epoch,loss,accuracy,val_loss,val_accuracy
1,1.4439891576766968,0.507845938205719,0.9106398224830627,0.6342856884002686
2,0.7944949865341187,0.7004279494285583,0.6778693795204163,0.7314285635948181
3,0.6078224182128906,0.7646219730377197,0.5766207575798035,0.7428571581840515
4,0.5137594938278198,0.8017118573188782,0.47217559814453125,0.822857141494751
5,0.44683390855789185,0.8216832876205444,0.44071516394615173,0.845714271068573
6,0.40654537081718445,0.835948646068573,0.45455074310302734,0.845714271068573
7,0.37523338198661804,0.8573466539382935,0.4710220694541931,0.8285714387893677
8,0.3549032211303711,0.855920135974884,0.44109469652175903,0.8571428656578064
9,0.3479326367378235,0.8687589168548584,0.42944657802581787,0.8571428656578064
10,0.3483107089996338,0.8730385303497314,0.37861332297325134,0.8571428656578064
11,0.31929537653923035,0.8787446618080139,0.3711905777454376,0.8342857360839844
12,0.2882470190525055,0.883024275302887,0.3376675546169281,0.868571400642395
13,0.2685577869415283,0.8915834426879883,0.3044852018356323,0.8857142925262451
14,0.2517828047275543,0.8972895741462708,0.2769704759120941,0.9085714221000671
15,0.23804041743278503,0.9044222831726074,0.26128092408180237,0.9085714221000671
16,0.2252431958913803,0.9129814505577087,0.24481530487537384,0.9200000166893005
17,0.21497242152690887,0.9201140999794006,0.24068108201026917,0.9200000166893005
18,0.203032448887825,0.9258202314376831,0.22712256014347076,0.9200000166893005
19,0.19354918599128723,0.9258202314376831,0.22024479508399963,0.9200000166893005
20,0.1845218539237976,0.9300998449325562,0.21156448125839233,0.9314285516738892
21,0.17323876917362213,0.9372325539588928,0.21098406612873077,0.9371428489685059
22,0.16356435418128967,0.9457917213439941,0.2097628116607666,0.9428571462631226
23,0.1548057198524475,0.9486448168754578,0.2102467119693756,0.9428571462631226
24,0.14913472533226013,0.9514978528022766,0.20793570578098297,0.9314285516738892
25,0.14404673874378204,0.9557774662971497,0.21331597864627838,0.9428571462631226
26,0.14550691843032837,0.9500713348388672,0.2168038934469223,0.9428571462631226
27,0.14387914538383484,0.9415121078491211,0.22871384024620056,0.9314285516738892
28,0.16931210458278656,0.9329529404640198,0.2308158427476883,0.9314285516738892
29,0.1599639356136322,0.9358059763908386,0.2408159077167511,0.9314285516738892
30,0.26831677556037903,0.9201140999794006,0.34652429819107056,0.8914285898208618
31,0.1906556338071823,0.9300998449325562,0.21031434834003448,0.9428571462631226
32,0.12737932801246643,0.9586305022239685,0.22362853586673737,0.9371428489685059
33,0.12521924078464508,0.9572039842605591,0.2203056365251541,0.9371428489685059
34,0.12563157081604004,0.9586305022239685,0.22527773678302765,0.9200000166893005
