epoch,loss,accuracy,val_loss,val_accuracy
1,2.3373284339904785,0.3352353870868683,1.7920024394989014,0.5714285969734192
2,1.7355495691299438,0.4907275438308716,1.3810521364212036,0.6971428394317627
3,1.4452003240585327,0.5634807348251343,1.190933108329773,0.7485714554786682
4,1.3148523569107056,0.5920113921165466,1.0561226606369019,0.7428571581840515
5,1.1921743154525757,0.6733238101005554,0.9897884726524353,0.7828571200370789
6,1.1278047561645508,0.6961483359336853,0.921369194984436,0.800000011920929
7,1.0924535989761353,0.7089871764183044,0.9017688632011414,0.8342857360839844
8,1.0511399507522583,0.7261055707931519,0.8727985620498657,0.8285714387893677
9,0.9874822497367859,0.7489300966262817,0.8401236534118652,0.8171428442001343
10,0.9650279879570007,0.7360913157463074,0.809355616569519,0.8399999737739563
11,0.9513952732086182,0.7746077179908752,0.7623069286346436,0.8514285683631897
12,0.937628448009491,0.7603423595428467,0.7637800574302673,0.8342857360839844
13,0.8946595788002014,0.7689015865325928,0.7146834135055542,0.8742856979370117
14,0.8866545557975769,0.7774607539176941,0.6961443424224854,0.8742856979370117
15,0.8826339840888977,0.7760342359542847,0.7205634713172913,0.8628571629524231
16,0.8609139323234558,0.8031383752822876,0.7052346467971802,0.868571400642395
17,0.8565571308135986,0.7660484910011292,0.7092205286026001,0.8514285683631897
18,0.8477441668510437,0.7860199809074402,0.6881922483444214,0.8571428656578064
19,0.8198415637016296,0.8131241202354431,0.6669138669967651,0.8742856979370117
20,0.8103125095367432,0.8074179887771606,0.7038518190383911,0.8514285683631897
21,0.7942637205123901,0.8245363831520081,0.7011678218841553,0.8571428656578064
22,0.8328880667686462,0.7902995944023132,0.6449497938156128,0.8799999952316284
23,0.7707657814025879,0.8231098651885986,0.6178223490715027,0.8857142925262451
24,0.7603176236152649,0.8273894190788269,0.6707023978233337,0.8399999737739563
25,0.7959867119789124,0.7974322438240051,0.6097906827926636,0.8857142925262451
26,0.7673230767250061,0.8245363831520081,0.6170101761817932,0.868571400642395
27,0.7669155597686768,0.8188302516937256,0.6268627643585205,0.8742856979370117
28,0.7518766522407532,0.8174037337303162,0.6127161383628845,0.8799999952316284
29,0.7186185121536255,0.8273894190788269,0.6200060844421387,0.868571400642395
30,0.6935727596282959,0.835948646068573,0.6163846254348755,0.8628571629524231
31,0.6743376851081848,0.8473609089851379,0.5764043927192688,0.868571400642395
32,0.6748524308204651,0.8373751640319824,0.5966411232948303,0.8571428656578064
33,0.6896570324897766,0.8316690325737,0.6310294270515442,0.8399999737739563
34,0.7191540598869324,0.8288159966468811,0.5767307877540588,0.8571428656578064
35,0.6848214864730835,0.8373751640319824,0.588100254535675,0.8742856979370117
36,0.7025389075279236,0.8231098651885986,0.5643376708030701,0.8914285898208618
37,0.673980712890625,0.8487874269485474,0.5692558288574219,0.8799999952316284
38,0.6724993586540222,0.851640522480011,0.5590720772743225,0.8799999952316284
39,0.6731950640678406,0.8502140045166016,0.599848210811615,0.8857142925262451
40,0.6701950430870056,0.8530670404434204,0.5233882069587708,0.8971428275108337
41,0.6565730571746826,0.835948646068573,0.5425440073013306,0.9028571248054504
42,0.6367734670639038,0.8616262674331665,0.5427495241165161,0.8799999952316284
43,0.6540115475654602,0.8459343910217285,0.5356902480125427,0.9142857193946838
44,0.6256231665611267,0.8487874269485474,0.5434089303016663,0.9028571248054504
45,0.6255515813827515,0.8544935584068298,0.5714601874351501,0.8857142925262451
46,0.6947023272514343,0.815977156162262,0.5492781400680542,0.8971428275108337
47,0.651768684387207,0.8473609089851379,0.5837999582290649,0.8799999952316284
48,0.6107705235481262,0.8601996898651123,0.5830861926078796,0.868571400642395
49,0.6755553483963013,0.835948646068573,0.5539239048957825,0.9142857193946838
50,0.6819463968276978,0.8388017416000366,0.5592845678329468,0.8799999952316284
